,distance_haversine,trip_direction,Fare,Additional Charges,work_day,month,hour,hour_temp,hour_wind,rain,metro_x,metro_y,pick_dist_dt,drop_dist_dt,pct_bach_x,median_income_x,sex_ratio_x,pct_non_white_x,pct_age_18_29_x,pct_no_car_x,pct_bach_y,median_income_y,sex_ratio_y,pct_non_white_y,median_age_y,pct_no_car_y,residential_den_x,empoloyment_den_x,network_den_x,dist_to_tran_x,walkability_x,residential_den_y,empoloyment_den_y,network_den_y,dist_to_tran_y,walkability_y
1012303,14.381366163641026,115.93755083118576,27.5,0.0,0,6,10,58.0,8.0,0,0,0,1.5697556677504334,15.32411786058157,17.3,41308,85.3,38.7,14.190181047137498,21.7,46.2,102902,101.8,53.2,30.1,53.7,-2.007349125952908,-2.1743350140736117,1.0114376963378442,475.88526315789466,8.03174603174603,3.6614142887434418,5.769830923217111,3.7304424068966235,226.20333333333332,14.166666666666664
630397,7.033958962670161,-18.74068453941533,12.5,2.55,0,8,15,68.0,10.0,0,1,0,14.266046951073204,8.328458984273071,29.1,125000,121.9,10.5,43.00847457627119,19.3,14.8,70682,95.2,34.0,41.4,12.6,-0.3859899486718544,1.307752134663636,1.7649465876876325,340.64599999999996,11.648148148148149,0.6096741168917773,-0.0141222695602652,2.4978200617659003,307.1166666666666,12.7816091954023
565999,6.1289049085374865,154.9568573046667,17.5,2.85,1,10,0,37.0,3.0,0,0,1,0.2704668475477904,6.072280185271512,25.2,106339,98.8,24.200000000000006,29.549248747913182,26.1,60.1,176000,86.0,31.3,21.2,34.5,1.054546842392068,0.026087057920432997,2.7940556705323183,218.935,10.236111111111112,-1.0700474434044944,1.0885710824612491,1.7131107825478114,425.8025,11.812500000000002
1300392,2.0197570574908688,4.542926889875266,5.0,0.72,1,2,7,34.0,6.0,0,1,0,2.733507011760232,0.9141164186559159,34.9,94667,132.9,39.9,46.15070729053319,50.0,38.8,114007,103.9,32.5,35.5,22.3,2.7945446981159607,7.107328961307633,3.875154146401044,123.385,18.166666666666668,-0.0047959204955613,0.5147064036189275,1.6619896335779407,167.19333333333338,11.166666666666668
549782,5.106461418873232,-6.186441949738889,10.0,2.55,1,8,9,52.0,11.0,0,0,0,10.735663411557583,7.236987553889662,32.5,128750,128.8,11.700000000000005,40.85908852802515,26.3,13.2,60745,91.9,20.200000000000006,33.0,17.3,0.6497936548473009,-0.0076195664405377,2.3570223533311827,422.26142857142855,12.777777777777779,-0.571433788584922,-0.9228971560176601,1.5834487522825107,299.07,11.083333333333336
1414467,1.7794909913844317,25.57222189674679,5.0,2.55,1,4,19,43.0,9.0,0,0,1,4.245843020095816,2.733507011760232,38.8,114007,103.9,32.5,15.462068965517242,22.3,33.0,42313,167.0,47.5,23.0,40.6,-0.0047959204955613,0.5147064036189275,1.6619896335779407,167.19333333333338,11.166666666666668,0.388526013809546,3.3281802948526504,3.4667753378539405,156.91,15.916666666666664
1596156,0.9461731486551578,121.05135229692318,7.5,0.0,1,7,12,62.0,11.0,0,0,0,16.721834125795514,15.91906378089268,3.7,40777,86.4,99.9,15.82400617522192,23.7,6.9,52046,76.7,97.4,42.4,9.0,1.3946470335118741,0.3423689110533262,3.1615558737466336,495.88,11.88095238095238,-2.9444042401333825,-3.880986318055808,0.4824867694974708,605.2933333333334,10.041666666666668
1520598,7.79619224003529,-33.485103192711875,7.5,2.55,1,3,16,26.0,8.0,0,0,0,6.991912521635142,12.313291700080367,12.2,22945,54.6,91.5,18.484176577302964,54.1,7.1,62813,117.0,36.4,36.8,15.9,0.8941216155392714,-0.3301781569819769,2.5476148911988563,352.41611111111115,11.645833333333336,0.6144440699213579,2.1961968727568,2.72989843296188,305.7775,13.875
943896,3.8284932982126363,-66.07267577627842,5.0,2.55,1,4,12,38.0,18.0,0,1,1,1.9220248278407963,1.9067803982462668,42.4,102303,86.8,49.4,18.311629543969023,15.9,42.4,100708,94.9,26.3,31.8,54.6,-0.9688668893833012,-1.295283388568607,1.3806365648622323,348.1171428571429,8.120000000000001,-0.4012002839059567,0.2024724642319611,1.686003984697088,358.3671428571429,11.45833333333333
639476,1.5335306746859092,-70.79555030352607,5.0,2.55,1,9,10,58.0,11.0,0,1,1,3.3971370627896755,1.8756509501640304,49.1,103664,84.5,30.200000000000006,22.290076335877863,32.0,44.7,83806,75.9,9.0,34.3,43.2,2.024968790790904,3.060892839067375,3.0741497621954426,354.05571428571426,12.535714285714285,-1.4107817903072004,-2.2967055698745344,1.3053721669903238,337.96199999999993,7.43939393939394
915174,2.532417538336232,-152.70204239100238,7.5,0.0,1,1,17,-11.0,21.0,0,0,1,1.9220248278407963,2.733507011760232,38.8,114007,103.9,32.5,15.462068965517242,22.3,42.4,100708,94.9,26.3,31.8,54.6,-0.0047959204955613,0.5147064036189275,1.6619896335779407,167.19333333333338,11.166666666666668,-0.4012002839059567,0.2024724642319611,1.686003984697088,358.3671428571429,11.45833333333333
1354280,4.869214795777375,133.60012194790627,7.5,2.55,1,1,9,33.0,13.0,0,0,0,12.329586812276382,16.688743782405073,12.1,53882,89.0,17.200000000000006,17.687074829931973,19.0,1.8,50863,88.2,54.0,28.9,12.2,-1.7711371576434134,-2.1942487098274763,1.1182274794306235,293.8028571428572,9.867816091954024,1.1135140911539383,1.2060227453064414,2.697448851430141,248.105,11.25
607082,2.3402601963268794,-81.66442448142182,10.0,2.85,1,7,18,73.0,6.0,2,1,0,4.947341745416188,3.9344199805669486,21.7,16953,85.5,66.1,18.46590909090909,58.0,37.5,113618,100.2,17.799999999999994,31.9,19.4,1.9211943197816443,4.069096149348088,3.7617270795741202,178.37,15.833333333333336,2.5716764403145813,1.4529292432374157,3.4552290577349942,159.14666666666668,15.472222222222221
333338,1.5335472422849548,-76.98950206657395,5.0,2.55,1,9,9,61.0,8.0,0,0,1,2.9272673264789657,2.5067506922002982,43.2,52500,98.2,52.2,57.65098184512782,37.8,33.6,141378,102.8,26.700000000000006,33.4,27.5,0.3472686177047887,-0.0886453055243928,2.3498288348241214,206.53,8.4,-1.7079021796287719,-0.3038152159902173,1.358737693702266,301.0800000000001,9.666666666666666
292315,7.075781982867035,154.23779732288375,12.5,2.55,1,3,22,11.0,17.0,0,0,1,0.9141164186559159,7.983674671794202,16.0,80735,102.2,19.200000000000006,31.21424030514939,18.6,34.9,94667,132.9,39.9,30.0,50.0,1.73630844770271,1.9575803129136844,3.215272611820036,277.6116666666667,14.583333333333336,2.7945446981159607,7.107328961307633,3.875154146401044,123.385,18.166666666666668
1101012,4.773941713608856,70.59634321148081,7.5,0.72,1,12,23,27.0,9.0,0,0,1,2.9272673264789657,5.88176068098484,31.6,58914,80.1,17.099999999999994,60.148056755089456,47.7,33.6,141378,102.8,26.700000000000006,33.4,27.5,-0.9309056813193116,-0.8992532710987831,1.7314264299285564,205.865,10.479166666666668,-1.7079021796287719,-0.3038152159902173,1.358737693702266,301.0800000000001,9.666666666666666
1454218,8.047421149713525,-53.4560095166136,12.5,0.0,0,4,21,37.0,8.0,0,1,0,10.351787096248183,4.245843020095816,33.0,42313,167.0,47.5,60.627530364372475,40.6,9.8,52908,107.7,21.5,31.7,20.8,0.388526013809546,3.3281802948526504,3.4667753378539405,156.91,15.916666666666664,-0.4445973705822458,-1.4696681791100838,1.7685348325973669,462.52,10.333333333333334
611017,4.748060760048767,-19.602657737671844,10.0,2.55,1,7,14,59.0,16.0,0,1,0,5.637687216408926,0.9141164186559159,34.9,94667,132.9,39.9,46.15070729053319,50.0,33.4,85000,101.4,7.5,32.9,15.7,2.7945446981159607,7.107328961307633,3.875154146401044,123.385,18.166666666666668,3.0211862944581607,3.430095228613085,3.6200097873214014,234.695,15.500000000000002
40418,1.4919902358611483,-0.3359508012864493,5.0,2.55,0,3,16,16.0,13.0,0,1,0,4.78053948654573,4.530375085075656,18.6,91548,118.4,55.7,57.30695596681558,10.6,19.1,50595,93.2,41.2,34.7,28.8,0.8378040153592593,1.7036125622922096,3.0184017078060714,425.404,12.9,2.9645096363794283,1.5341199553943143,3.2909892194491794,261.9666666666667,14.277777777777779
539736,5.7585264000424825,-73.24455639986314,15.0,2.55,1,10,8,37.0,7.0,0,1,0,7.67158291356808,1.9220248278407963,42.4,100708,94.9,26.3,36.33516053249804,54.6,27.4,80595,92.1,12.099999999999996,28.7,39.5,-0.4012002839059567,0.2024724642319611,1.686003984697088,358.3671428571429,11.45833333333333,-2.006238442919432,-2.3462247309005075,1.0327375739088287,341.0911111111111,8.92063492063492
1587078,1.8169240424894857,21.5352812770509,7.5,0.0,1,7,13,63.0,18.0,0,0,0,14.762604871704385,13.58883856544647,3.1,28014,91.4,95.9,15.06121506121506,37.3,4.3,32656,71.5,97.3,37.3,28.9,-1.6568001574110105,-2.289810304372561,1.2649308751086203,550.36375,7.022988505747125,-2.3745907000434943,-2.8722520528358584,0.7900467676871279,340.83714285714285,9.157894736842103
1521042,12.521431901181906,3.4407485392186814,17.5,2.55,1,10,7,58.0,13.0,0,0,0,15.378229905234885,6.813672761850888,31.8,97305,106.4,13.5,40.897325280414144,37.9,3.2,40262,90.7,42.3,35.5,19.0,1.4600233045697242,1.4566788198468767,3.0584469846619395,523.656923076923,14.461538461538463,1.6210162970214386,1.6915171713126853,3.0032375131747298,287.67,12.629629629629626
945339,4.28777272931695,111.28654435760171,10.0,0.0,1,9,22,57.0,10.0,0,0,1,1.9220248278407963,6.20815405235572,40.1,92441,117.7,15.200000000000005,38.47770254494514,29.9,42.4,100708,94.9,26.3,31.8,54.6,-3.7376970296958256,-3.9029223303159513,0.5918363562720218,333.06347826086966,7.401960784313724,-0.4012002839059567,0.2024724642319611,1.686003984697088,358.3671428571429,11.45833333333333
46922,2.565687753025284,-0.8582350775296089,7.5,2.55,1,9,10,51.0,13.0,0,0,0,3.4890037700331966,1.8595179948985847,43.0,116897,103.3,28.0,28.55,58.2,31.3,95764,102.7,29.8,32.8,23.7,-2.9463388451785377,-2.3961208197018866,0.8050227730526278,404.21299999999985,10.015873015873016,2.8717431991386326,2.4797567813509325,3.741950011821863,208.77,16.777777777777782
740938,8.800894570148357,39.2348193975689,15.0,2.55,1,12,9,24.0,7.0,0,0,0,14.762604871704385,8.026703322021733,44.2,49042,109.8,69.7,16.644385026737968,27.4,4.3,32656,71.5,97.3,37.3,28.9,0.9611814400226356,-0.8957522494063092,3.1981310144284736,268.22666666666663,14.277777777777775,-2.3745907000434943,-2.8722520528358584,0.7900467676871279,340.83714285714285,9.157894736842103
1447097,1.4145889707646353,-95.92762478070273,5.0,0.72,1,5,17,41.0,11.0,0,1,0,2.8574576376868293,1.867466685334475,42.6,125708,99.1,26.099999999999994,27.99751822553125,33.3,25.6,158375,95.1,50.9,33.2,23.4,3.487122755681166,5.209128351216295,3.7568466672029515,120.7,17.916666666666668,-1.3063478508288011,-2.1929646883020157,1.4317836525951106,351.10600000000005,8.866666666666667
746180,9.971106445429523,108.41692460454107,15.0,2.55,1,9,19,49.0,13.0,0,1,0,0.7858170078782651,9.632121517621458,15.9,51950,138.6,50.8,20.064987814784725,38.2,39.1,102188,79.1,31.3,32.7,42.2,-1.8716682562996505,-1.7094267577926965,1.1722426041703389,173.34,11.904761904761909,3.8752539780361888,2.945139168709794,3.483768681353953,211.2275,16.25
1240765,8.884059037322801,177.0851856392413,7.5,2.55,1,1,18,0.0,3.0,0,0,0,7.230017567393154,14.530974663721846,6.0,61383,91.4,31.599999999999994,18.077748628666825,3.5,30.4,120192,125.6,23.0,29.3,15.6,-0.3227310441194118,-1.5464203468064586,1.558662666852761,212.5675,8.461538461538463,-1.8373700081933388,-1.708591067943172,1.2350748187756837,511.1446666666667,8.450520833333334
1417887,3.857746149704081,50.1269874190244,7.5,2.55,0,4,9,24.0,15.0,0,0,0,5.829573884590162,7.236987553889662,32.5,128750,128.8,11.700000000000005,40.85908852802515,26.3,35.9,145938,94.6,30.0,30.6,11.5,0.6497936548473009,-0.0076195664405377,2.3570223533311827,422.26142857142855,12.777777777777779,0.4088054493035291,0.2349261081500889,2.8851642172629886,309.3533333333333,11.071428571428573
535539,5.234926822380518,-68.90361180778599,10.0,2.55,1,11,14,21.0,10.0,0,0,0,12.04858399745106,6.813672761850888,31.8,97305,106.4,13.5,40.897325280414144,37.9,41.5,90288,92.0,18.400000000000013,41.6,23.8,1.4600233045697242,1.4566788198468767,3.0584469846619395,523.656923076923,14.461538461538463,-1.8621816087837049,-2.131261125326754,1.1667144312355378,459.1625581395346,8.554526748971195
1240668,9.475686487164497,-64.0223678116744,5.0,2.55,1,3,8,23.0,13.0,0,0,1,0.5930295341181974,10.068100394336458,49.3,70333,79.0,51.3,25.339223729883248,39.4,46.7,101679,94.6,36.6,32.5,39.8,-0.3600594744358388,0.1348621541109194,1.9485694234247275,361.6221428571429,13.183333333333335,0.0376200635388619,-0.4455859525352778,2.056691930659961,502.02499999999986,10.314814814814817
806828,1.822187827036372,118.03562979560688,2.5,2.55,1,4,13,51.0,18.0,0,0,1,1.0683666025646807,2.7555048844520296,29.6,77267,86.2,20.200000000000006,30.449657869012707,63.7,43.7,116909,92.3,24.099999999999994,38.1,42.3,-0.9000506618953538,-1.0110272992203722,1.4624036823015971,416.5142857142858,10.869047619047619,-1.5746798528603168,-0.1882143687453562,1.1431056366278582,377.6207142857143,10.62
1090959,4.0641740209584745,-163.05957785127708,5.0,0.0,1,1,17,20.0,14.0,0,1,1,1.8756509501640304,3.9344199805669486,21.7,16953,85.5,66.1,18.46590909090909,58.0,49.1,103664,84.5,30.200000000000006,36.2,32.0,1.9211943197816443,4.069096149348088,3.7617270795741202,178.37,15.833333333333336,2.024968790790904,3.060892839067375,3.0741497621954426,354.05571428571426,12.535714285714285
1542796,9.176484362634037,41.141635288988354,10.0,0.0,1,4,17,40.0,14.0,0,0,0,7.634560117903452,1.7513223580128938,48.3,121318,126.5,28.5,30.89734029331345,43.1,5.2,41681,111.2,59.3,34.1,13.8,4.345970692031494,5.341512303206195,4.19466086701408,161.82666666666668,17.055555555555557,-0.7618377460267277,-0.7105283513018749,1.719090974601735,253.475,7.416666666666668
1502555,2.1632574605847843,-14.15332113142893,2.5,2.55,1,7,18,60.0,10.0,0,0,0,18.371923571019984,16.355903557625336,16.6,69736,85.3,25.700000000000006,12.357286769644055,10.7,9.5,75601,99.5,15.400000000000004,43.4,6.3,-2.2698796572821665,-2.3703680076934517,1.1876047110202634,291.4504545454545,10.687943262411348,-2.589622957195422,-3.022034413863377,0.9203060156484362,315.0556,8.916666666666666
98306,5.410965006066772,-28.165687642712026,10.0,2.55,1,7,19,55.0,6.0,0,0,1,4.245843020095816,3.7507133334992466,25.0,33295,68.9,83.5,20.10603588907015,37.2,33.0,42313,167.0,47.5,23.0,40.6,2.495671133219745,2.644807141028046,3.4339723589193603,283.87,14.333333333333336,0.388526013809546,3.3281802948526504,3.4667753378539405,156.91,15.916666666666664
290450,2.5355003954406534,-66.99389672836436,7.5,2.55,1,7,11,65.0,17.0,0,0,0,6.032689181763457,3.543614391228983,40.0,111372,75.0,11.700000000000005,23.29654157468727,36.8,39.7,64968,79.5,15.400000000000004,32.4,46.4,-3.716900736856038,-4.26554144411322,0.6012819660876746,399.9529629629629,7.3809523809523805,-1.331095091637945,0.1464312403270511,1.2776486672451648,329.66437500000006,10.039473684210526
601614,1.8801800059947602,-155.3187554727581,5.0,2.55,1,1,18,32.0,8.0,0,1,0,2.7141750278874506,4.520420439009032,11.0,47083,124.9,41.8,22.14679677556216,25.1,17.8,70428,106.5,40.7,34.2,21.7,0.8952059550719762,1.960221203917344,2.8667389718360283,394.73666666666674,11.722222222222225,-0.3997040072861288,-0.7857774128312913,1.7977685488240351,409.39999999999986,11.6231884057971
915422,6.165580513999478,-118.26091798941972,5.0,2.55,1,6,23,60.0,7.0,0,1,1,3.7846010835801667,4.274591236354821,5.3,52152,100.8,47.7,24.579284190566487,32.5,16.3,36927,74.8,65.6,27.3,43.1,-0.7400274210107738,-0.2788925212692282,1.5359506305442492,360.89599999999996,12.619047619047615,-2.8878280948204407,-3.392542324697064,0.9134165077244228,397.13875,9.194444444444445
36107,4.80346145574335,-129.48416724160523,10.0,2.55,1,3,19,23.0,18.0,0,0,0,12.72267705655471,12.007088404589839,5.2,47955,94.9,54.2,14.94957754156446,13.1,8.9,51982,104.6,43.1,30.7,25.6,0.2452931485107497,0.1934907918115748,2.3668579514720745,371.65875,12.444444444444445,-2.753230601149628,-3.9737933098145284,0.9705653461866504,329.915,8.283333333333333
1507595,4.0767866607925916,172.00848833468942,5.0,2.55,1,5,8,38.0,0.0,0,1,0,12.143359077949992,11.093401166224877,2.8,17295,84.3,98.9,12.274052478134113,69.4,9.0,17441,67.6,98.5,25.9,51.7,2.151273495974335,1.3359999194038574,3.3140971523009832,472.075,12.583333333333336,1.0377510696058778,-0.4152977737059846,2.8842990481142716,594.2275,10.8125
1429113,0.6762764574995945,45.20147010458375,2.5,2.55,1,1,15,-23.0,20.0,0,0,1,3.1145259128434133,2.733507011760232,38.8,114007,103.9,32.5,15.462068965517242,22.3,39.8,55284,88.5,28.0,26.2,36.1,-0.0047959204955613,0.5147064036189275,1.6619896335779407,167.19333333333338,11.166666666666668,-2.2612350198623137,-2.6322568155591983,1.0823541551495048,299.74,8.277777777777779
1290846,6.415481345140568,-78.80819675872061,5.0,2.55,0,3,23,22.0,9.0,0,1,0,8.5789370755605,5.351999330002852,13.5,80313,98.5,68.6,19.79742173112339,14.2,23.1,95333,124.0,13.5,33.5,13.9,2.2423032148390165,1.4928030977279394,3.5266520024780204,192.45,15.249999999999998,1.5925392542016863,0.7172178899229926,3.0887139741183787,350.30199999999996,14.033333333333335
1504464,4.841073169483159,-50.02055951990552,2.5,2.55,1,4,13,29.0,15.0,0,0,1,4.530375085075656,8.988129474404172,57.0,38852,146.1,35.2,41.74246050741982,38.7,18.6,91548,118.4,55.7,23.5,10.6,-1.9338807540093317,-1.451410610325362,1.163841457629561,328.4807142857142,13.009803921568627,0.8378040153592593,1.7036125622922096,3.0184017078060714,425.404,12.9
1336347,4.915701219313728,-60.3568655361884,10.0,0.72,1,5,11,46.0,7.0,0,1,0,5.745428566996863,0.9141164186559159,34.9,94667,132.9,39.9,46.15070729053319,50.0,29.5,138934,113.4,16.700000000000006,21.2,18.3,2.7945446981159607,7.107328961307633,3.875154146401044,123.385,18.166666666666668,-2.54239122874371,-3.618095369317085,0.9003827350473236,240.39500000000004,6.296296296296295
774825,2.328978898261946,86.69394098932536,5.0,2.55,1,9,19,63.0,8.0,0,0,1,0.2704668475477904,2.533517692875012,48.3,84223,66.3,19.0,13.909279126670432,53.7,60.1,176000,86.0,31.3,21.2,34.5,-1.001143891715962,-0.6904288121566408,1.3134938149313446,278.2307692307693,10.229885057471266,-1.0700474434044944,1.0885710824612491,1.7131107825478114,425.8025,11.812500000000002
977117,3.364481324557425,87.19702583440002,5.0,0.0,0,1,18,-3.0,16.0,0,0,0,7.788290410040492,11.023154551722698,20.3,41445,93.1,43.6,15.228826933193055,45.3,26.7,94500,126.4,11.099999999999996,28.7,43.6,-1.6355501076352783,-1.5479919492814762,1.280132283884835,340.1855263157894,9.301136363636363,-1.6533612727594298,-1.3538966536190058,1.1175179940294728,244.30666666666664,8.972222222222221
1352824,1.4866457454443498,114.19693858436264,5.0,0.0,1,1,20,8.0,7.0,0,0,0,5.221615868528265,6.6923983240831255,38.4,78720,84.0,14.599999999999996,41.41761438772812,47.8,39.4,93529,120.0,18.200000000000006,35.4,43.0,2.622847328836712,2.027932097325003,3.0999263356767366,352.71399999999994,13.033333333333333,-1.4483260562277642,-1.8233468420353904,1.191291793024282,252.2518181818181,10.652173913043477
636585,1.285211641754153,-118.019357691418,7.5,2.55,1,6,18,57.0,11.0,0,1,0,3.0159253669250936,1.9220248278407963,42.4,100708,94.9,26.3,36.33516053249804,54.6,39.6,133079,85.4,14.0,57.2,31.7,-0.4012002839059567,0.2024724642319611,1.686003984697088,358.3671428571429,11.45833333333333,3.8562680000920153,3.4409018210011397,3.9359483645839046,239.055,13.374999999999998
1587309,24.64862804749414,86.62218527949635,27.5,0.0,1,10,15,50.0,6.0,0,0,0,16.98945994802264,8.722967484914102,31.0,112292,112.9,10.5,42.682304946455886,30.9,37.4,152422,97.6,38.2,46.6,0.7,-1.9327011255431656,-1.6315993893143446,1.014188208973673,351.1296969696968,12.26086956521739,-2.412873586464003,-3.7676563102717964,1.0436791071611202,415.7466666666666,6.156249999999999
1586389,2.9797548630189485,-23.382147980155896,2.5,2.55,0,5,1,51.0,6.0,1,0,0,13.499967542029767,15.1010473923915,5.8,28393,89.0,91.5,15.15615431720759,39.2,3.6,34657,72.0,96.7,31.2,46.1,2.572984712306171,0.9068514561955257,2.9670951944654136,237.3775,12.708333333333332,0.948359475240746,0.8253723157374682,3.0943166363506633,237.3766666666667,11.722222222222221
850350,1.668257703559857,-26.02812330675432,5.0,2.55,1,6,16,55.0,9.0,0,1,1,2.2474063365515717,1.0683666025646807,43.7,116909,92.3,24.099999999999994,27.124598250990356,42.3,35.4,128243,107.1,14.599999999999996,33.5,27.2,-1.5746798528603168,-0.1882143687453562,1.1431056366278582,377.6207142857143,10.62,-0.7007188575579879,0.1802263447428147,1.4527003679120625,275.3755555555556,11.5679012345679
1437518,12.8251655919248,-43.587609611004325,12.5,0.0,1,11,10,4.0,15.0,0,1,0,11.058584608219876,1.9067803982462668,42.4,102303,86.8,49.4,18.311629543969023,15.9,7.9,60409,117.8,30.200000000000006,35.9,15.0,-0.9688668893833012,-1.295283388568607,1.3806365648622323,348.1171428571429,8.120000000000001,-1.6508383186697235,-1.719102286072974,1.3704780386591988,254.27700000000002,12.23684210526316
1334732,2.334743578590716,-11.861562345556806,5.0,2.55,1,1,17,15.0,0.0,0,0,0,5.056280605075928,2.733507011760232,38.8,114007,103.9,32.5,15.462068965517242,22.3,12.7,60417,118.7,77.1,31.8,22.6,-0.0047959204955613,0.5147064036189275,1.6619896335779407,167.19333333333338,11.166666666666668,1.5789199005936656,2.3877092866536787,3.2246154235469504,189.095,17.5
175854,2.2373872737563314,-179.27024525451358,5.0,2.55,1,1,15,6.0,13.0,0,0,1,3.9344199805669486,6.16458660235386,8.7,26538,65.1,90.2,15.333333333333332,51.5,21.7,16953,85.5,66.1,44.2,58.0,2.198905421590342,1.2589416877229336,3.6092461981346697,23.47,15.916666666666668,1.9211943197816443,4.069096149348088,3.7617270795741202,178.37,15.833333333333336
262854,1.8476712285292518,128.597695718736,5.0,2.55,1,6,22,69.0,5.0,0,1,0,0.7858170078782651,1.867466685334475,42.6,125708,99.1,26.099999999999994,27.99751822553125,33.3,39.1,102188,79.1,31.3,32.7,42.2,3.487122755681166,5.209128351216295,3.7568466672029515,120.7,17.916666666666668,3.8752539780361888,2.945139168709794,3.483768681353953,211.2275,16.25
50620,7.202526381518002,114.32698176882076,10.0,7.55,1,2,11,19.0,7.0,0,1,0,9.109037631431768,1.9067803982462668,42.4,102303,86.8,49.4,18.311629543969023,15.9,44.7,42201,107.6,58.8,32.1,49.1,-0.9688668893833012,-1.295283388568607,1.3806365648622323,348.1171428571429,8.120000000000001,-0.0126441022694087,-0.5421828469480282,1.9279164263571282,471.444705882353,12.454545454545455
1502644,5.025461955879818,102.1124607657647,10.0,0.0,1,7,11,70.0,17.0,0,0,0,14.689992469407086,9.667128003072397,68.3,110357,108.6,27.700000000000006,83.97755610972568,23.8,11.8,42766,77.2,98.5,47.0,23.8,-0.1988629755641298,4.882271301640165,3.7067640036325686,206.53,14.0,1.873733644788836,0.0392492308944395,3.2670098641785947,336.62166666666667,13.444444444444445
159822,4.9021130194946245,-7.114338100592973,17.5,2.85,1,7,12,56.0,5.0,0,1,0,4.9195746744964985,1.0683666025646807,43.7,116909,92.3,24.099999999999994,27.124598250990356,42.3,19.4,77794,110.4,25.0,34.8,16.7,-1.5746798528603168,-0.1882143687453562,1.1431056366278582,377.6207142857143,10.62,1.4502028759280854,1.1066811501927372,2.9443108880660738,207.42500000000004,13.666666666666668
1472279,4.521806119474149,57.51682346073019,5.0,2.55,1,9,18,71.0,10.0,0,0,0,5.294126472564376,6.650243740524174,35.1,155729,96.9,14.400000000000004,20.257234726688107,18.7,29.0,85917,87.4,24.0,34.4,13.0,-3.0258725126642503,-3.4039447550958997,0.8696796937213783,395.70941176470586,7.598148148148148,2.407874683783023,2.2418426760690116,3.6342677911761534,158.255,17.083333333333336
1536067,9.610870462411873,115.53669671684764,12.5,0.0,1,2,8,4.0,15.0,0,0,0,8.824924577474386,1.5697556677504334,46.2,102902,101.8,53.2,43.22033898305085,53.7,37.9,51643,78.9,58.3,28.1,39.7,3.6614142887434418,5.769830923217111,3.7304424068966235,226.20333333333332,14.166666666666664,1.1358886533156796,1.078330380220859,2.825449785329049,325.89105263157904,13.7
639044,2.6047481322196324,-72.63729821783348,20.0,2.55,1,3,17,18.0,10.0,0,1,0,2.7555048844520296,0.2704668475477904,60.1,176000,86.0,31.3,71.2234706616729,34.5,29.6,77267,86.2,20.200000000000006,34.2,63.7,-1.0700474434044944,1.0885710824612491,1.7131107825478114,425.8025,11.812500000000002,-0.9000506618953538,-1.0110272992203722,1.4624036823015971,416.5142857142858,10.869047619047619
251544,3.047738148673476,167.41035831608738,7.5,2.55,1,7,23,77.0,16.0,0,1,1,0.2704668475477904,2.9272673264789657,33.6,141378,102.8,26.700000000000006,21.24214596423393,27.5,60.1,176000,86.0,31.3,21.2,34.5,-1.7079021796287719,-0.3038152159902173,1.358737693702266,301.0800000000001,9.666666666666666,-1.0700474434044944,1.0885710824612491,1.7131107825478114,425.8025,11.812500000000002
1148967,6.636952637353092,153.8604130103871,25.0,0.0,0,9,0,62.0,11.0,2,0,1,1.9067803982462668,5.294126472564376,29.0,85917,87.4,24.0,21.583178726035868,13.0,42.4,102303,86.8,49.4,35.3,15.9,2.407874683783023,2.2418426760690116,3.6342677911761534,158.255,17.083333333333336,-0.9688668893833012,-1.295283388568607,1.3806365648622323,348.1171428571429,8.120000000000001
460014,1.389716902369822,-119.56654862251769,7.5,2.55,1,6,18,57.0,11.0,0,1,1,1.8756509501640304,0.9141164186559159,34.9,94667,132.9,39.9,46.15070729053319,50.0,49.1,103664,84.5,30.200000000000006,36.2,32.0,2.7945446981159607,7.107328961307633,3.875154146401044,123.385,18.166666666666668,2.024968790790904,3.060892839067375,3.0741497621954426,354.05571428571426,12.535714285714285
433135,1.8044245770591942,6.015547839216023,5.0,2.55,1,10,22,33.0,14.0,0,0,0,9.812084191090843,8.5789370755605,23.1,95333,124.0,13.5,28.603859250851308,13.9,13.8,65417,119.9,26.40000000000001,32.6,11.6,1.5925392542016863,0.7172178899229926,3.0887139741183787,350.30199999999996,14.033333333333335,1.453780280144919,0.1042733344267494,2.9263470754873167,385.235,11.9
954913,4.1348078069856715,172.03473504886932,5.0,0.0,0,2,13,30.0,20.0,0,1,0,2.612935909258161,5.4037608069589576,25.2,104167,102.6,16.599999999999994,35.65965583173996,26.9,37.9,98186,79.4,18.3,40.6,51.1,1.0135070976350031,0.4445617782460946,2.6331810518325804,237.8233333333333,11.696969696969699,4.416219271293933,5.451764016701431,3.4891598199992417,259.73333333333335,15.83333333333333
618793,2.9586788109509685,-50.34212271089259,7.5,2.55,0,7,0,63.0,6.0,0,0,0,4.370627654721994,2.0389142350389804,48.9,111970,91.0,32.90000000000001,21.89671361502348,34.7,38.5,94598,88.4,13.099999999999996,32.2,38.4,3.489694422219217,3.159504629753916,3.4701182292714785,168.08666666666667,16.222222222222225,-0.8904621785203146,-1.5033912981092334,1.3924222858971238,205.36,10.864583333333332
