TRACTCE,area_upr,residential_den,population_den,empoloyment_den,network_den,job_entropy,dist_to_tran,walkability
297120,105.26608,2.42353525993225,3097.0,0.8030942741538186,6.494374343354112,0.607238041882764,346.01,16.666666666666668
297201,99.55968060177099,2.7077855281428658,4267.0,-0.0898977628794743,6.567779482206914,0.5466912022591455,346.01,14.333333333333334
297202,140.02228739999998,2.380708828344097,3921.0,-0.547352450980858,6.4122989657315435,0.2507396517071681,115.33666666666666,14.888888888888891
297300,184.79618920000001,1.5503884390696603,2370.0,1.1015147564677399,5.209823809418982,0.42789266901706274,588.7533333333333,14.166666666666666
297400,462.00040229999996,1.292173078672313,3469.0,-0.2578299800809413,4.741165534761935,0.5348839227461489,532.42,10.333333333333334
297500,434.87627869999994,1.6638621835865057,5369.0,-0.9102755999294372,5.049570813447781,0.37602820097041373,551.47,12.8
297601,175.26787000000002,2.064971514995099,2735.0,-0.3221284028739248,5.24911447359081,0.648386927194282,202.95666666666668,14.611111111111109
297602,149.59589210371,2.5068621545251037,3739.0,-0.553590309710059,5.961315513408085,0.40024380296369594,320.53,14.277777777777779
300000,696.82488,1.2503462117977169,5663.0,1.6611402933694763,4.0716782663868445,0.7266323150806168,658.49,11.083333333333336
300100,223363.52914549576,-2.807148509394208,33133.0,-2.845467953000976,1.5275591057070432,0.5247392616045313,287.8621428571429,10.21264367816092
300101,19423.37285100082,-1.365071386294088,11245.0,-0.7531605017950607,2.101074415604883,0.39267023280958135,1139.95,5.285714285714286
300103,453.0048008,0.9972393854877155,2723.0,1.401618127383659,4.155195752590577,0.7913421384936549,424.46500000000003,16.083333333333332
300104,1566.4036379,0.2562934361746652,5115.0,0.26612635709090415,3.5833141095908627,0.6147830528485034,1036.015,10.5
300107,4364.59569,-1.0502205333355168,4116.0,1.336840527001799,3.0506563719134485,0.5888927048702919,675.92,8.666666666666666
300108,1559.47057720078,0.5831278707628168,6182.0,1.3455780632103722,3.5448712090522134,0.658453092548629,252.8,13.222222222222221
300109,1265.4231950124,0.00675494940524381,3563.0,-1.1693522748576037,3.5777118902614475,0.6856789105619988,1165.43,9.555555555555555
300200,4535.772670679273,0.21202036866525,14173.0,0.703069046988265,3.30031309703225,0.559353022641023,612.2955555555556,12.305555555555552
300201,99388.72205900509,-2.668677328388778,15885.0,-2.8151433528832084,1.6359922473770592,0.5888648062121664,676.5949999999999,7.96969696969697
300202,124283.23715824414,-2.926293508052971,16611.0,-2.7392540782776886,1.63840024174448,0.6059212721332599,864.35,7.116666666666667
300300,2048.9800633,0.9584451537320451,13397.0,1.1342573303404826,4.460306858450066,0.7344193234753627,469.7757142857142,13.7
300301,18283.806281270914,-0.6795560628225396,16544.0,-1.4253207288857188,2.380244704448407,0.3923637209760763,594.386,8.547619047619046
