,year,month,day,hour,hour_temp,hour_wind,hour_prec
3712,2020,4,11,22,47.0,11.0,0.02
3713,2020,4,11,23,46.0,8.0,0.0
3715,2020,4,12,0,44.0,10.0,0.0
3716,2020,4,12,1,44.0,7.0,0.0
3717,2020,4,12,2,43.0,8.0,0.0
3719,2020,4,12,3,43.0,7.0,0.0
3720,2020,4,12,4,43.0,0.0,0.0
3721,2020,4,12,5,43.0,6.0,0.0
3722,2020,4,12,6,43.0,6.0,0.0
3723,2020,4,12,7,42.0,9.0,0.0
3724,2020,4,12,8,42.0,8.0,0.0
3726,2020,4,12,9,44.0,10.0,0.0
3727,2020,4,12,10,46.0,14.0,0.0
3728,2020,4,12,11,48.0,14.0,0.0
3729,2020,4,12,12,48.0,15.0,0.0
3730,2020,4,12,13,50.0,13.0,0.0
3732,2020,4,12,14,55.0,16.0,0.0
3734,2020,4,12,15,56.0,11.0,0.0
3735,2020,4,12,16,55.0,11.0,0.0
3736,2020,4,12,17,54.0,14.0,0.0
3737,2020,4,12,18,55.0,15.0,0.0
3739,2020,4,12,19,54.0,13.0,0.0
3740,2020,4,12,20,55.0,9.0,0.0
3743,2020,4,12,21,54.0,9.0,0.0
3745,2020,4,12,22,55.0,8.0,0.0
3746,2020,4,12,23,55.0,11.0,0.04
3748,2020,4,13,0,55.0,10.0,0.02
3750,2020,4,13,1,42.0,21.0,0.01
3753,2020,4,13,2,35.0,29.0,0.01
3755,2020,4,13,3,33.0,24.0,0.0
3756,2020,4,13,4,30.0,25.0,0.0
3757,2020,4,13,5,29.0,16.0,0.0
3758,2020,4,13,6,29.0,18.0,0.0
3759,2020,4,13,7,28.0,17.0,0.0
3760,2020,4,13,8,27.0,20.0,0.0
3763,2020,4,13,9,26.0,22.0,0.0
3764,2020,4,13,10,27.0,13.0,0.0
3765,2020,4,13,11,24.0,22.0,0.0
3766,2020,4,13,12,23.0,23.0,0.0
3767,2020,4,13,13,20.0,25.0,0.0
3768,2020,4,13,14,18.0,26.0,0.0
3770,2020,4,13,15,17.0,18.0,0.0
3771,2020,4,13,16,15.0,16.0,0.0
3772,2020,4,13,17,12.0,17.0,0.0
3773,2020,4,13,18,11.0,14.0,0.0
3774,2020,4,13,19,14.0,11.0,0.0
3775,2020,4,13,20,15.0,8.0,0.0
3777,2020,4,13,21,16.0,9.0,0.0
3778,2020,4,13,22,19.0,13.0,0.0
3779,2020,4,13,23,21.0,9.0,0.0
3781,2020,4,14,0,23.0,11.0,0.0
3782,2020,4,14,1,23.0,9.0,0.0
3783,2020,4,14,2,23.0,11.0,0.0
3785,2020,4,14,3,20.0,14.0,0.0
3786,2020,4,14,4,19.0,13.0,0.0
3787,2020,4,14,5,20.0,11.0,0.0
3788,2020,4,14,6,20.0,14.0,0.0
3789,2020,4,14,7,18.0,14.0,0.0
3790,2020,4,14,8,17.0,13.0,0.0
3792,2020,4,14,9,15.0,18.0,0.0
3793,2020,4,14,10,21.0,16.0,0.0
3794,2020,4,14,11,19.0,18.0,0.0
3795,2020,4,14,12,15.0,25.0,0.0
3796,2020,4,14,13,16.0,20.0,0.0
3797,2020,4,14,14,17.0,24.0,0.0
3799,2020,4,14,15,16.0,15.0,0.0
3800,2020,4,14,16,13.0,20.0,0.0
3801,2020,4,14,17,12.0,18.0,0.0
3802,2020,4,14,18,13.0,15.0,0.0
3803,2020,4,14,19,14.0,7.0,0.0
3804,2020,4,14,20,15.0,7.0,0.0
3806,2020,4,14,21,17.0,6.0,0.0
3807,2020,4,14,22,18.0,3.0,0.0
3808,2020,4,14,23,18.0,3.0,0.0
3810,2020,4,15,0,19.0,3.0,0.0
3811,2020,4,15,1,19.0,9.0,0.0
3812,2020,4,15,2,20.0,9.0,0.0
3815,2020,4,15,3,25.0,6.0,0.0
3817,2020,4,15,4,25.0,6.0,0.0
3821,2020,4,15,5,26.0,7.0,0.01
3823,2020,4,15,6,25.0,8.0,0.02
3826,2020,4,15,7,25.0,8.0,0.0
3830,2020,4,15,8,25.0,10.0,0.0
3832,2020,4,15,9,24.0,9.0,0.0
3834,2020,4,15,10,22.0,9.0,0.0
3835,2020,4,15,11,19.0,9.0,0.0
3836,2020,4,15,12,17.0,11.0,0.0
3837,2020,4,15,13,16.0,13.0,0.0
3838,2020,4,15,14,15.0,14.0,0.0
3840,2020,4,15,15,14.0,11.0,0.0
3841,2020,4,15,16,15.0,11.0,0.0
3842,2020,4,15,17,15.0,11.0,0.0
3843,2020,4,15,18,14.0,10.0,0.0
3844,2020,4,15,19,15.0,8.0,0.0
3845,2020,4,15,20,14.0,8.0,0.0
3847,2020,4,15,21,14.0,6.0,0.0
3848,2020,4,15,22,14.0,8.0,0.0
3849,2020,4,15,23,15.0,7.0,0.0
3851,2020,4,16,0,15.0,7.0,0.0
3852,2020,4,16,1,15.0,7.0,0.0
3853,2020,4,16,2,15.0,9.0,0.0
3855,2020,4,16,3,14.0,8.0,0.0
3856,2020,4,16,4,13.0,7.0,0.0
3857,2020,4,16,5,13.0,6.0,0.0
3858,2020,4,16,6,13.0,9.0,0.0
3859,2020,4,16,7,12.0,10.0,0.0
3860,2020,4,16,8,12.0,10.0,0.0
3862,2020,4,16,9,13.0,9.0,0.0
3863,2020,4,16,10,14.0,15.0,0.0
3864,2020,4,16,11,15.0,14.0,0.0
3865,2020,4,16,12,16.0,13.0,0.0
3866,2020,4,16,13,17.0,9.0,0.0
3867,2020,4,16,14,16.0,10.0,0.0
3869,2020,4,16,15,15.0,9.0,0.0
3870,2020,4,16,16,15.0,13.0,0.0
3871,2020,4,16,17,15.0,10.0,0.0
3872,2020,4,16,18,16.0,11.0,0.0
3873,2020,4,16,19,17.0,9.0,0.0
3874,2020,4,16,20,17.0,5.0,0.0
3876,2020,4,16,21,16.0,3.0,0.0
3877,2020,4,16,22,18.0,5.0,0.0
3878,2020,4,16,23,18.0,7.0,0.0
3880,2020,4,17,0,21.0,5.0,0.0
3882,2020,4,17,1,29.0,6.0,0.0
3885,2020,4,17,2,33.0,0.0,0.05
3888,2020,4,17,3,33.0,5.0,0.07
3889,2020,4,17,4,33.0,7.0,0.06
3891,2020,4,17,5,33.0,9.0,0.03
3893,2020,4,17,6,33.0,10.0,0.03
3895,2020,4,17,7,33.0,7.0,0.01
3897,2020,4,17,8,33.0,11.0,0.02
3901,2020,4,17,9,33.0,14.0,0.01
3902,2020,4,17,10,34.0,11.0,0.0
3903,2020,4,17,11,33.0,13.0,0.0
3905,2020,4,17,12,32.0,14.0,0.0
3906,2020,4,17,13,33.0,10.0,0.0
3907,2020,4,17,14,32.0,9.0,0.0
3909,2020,4,17,15,32.0,6.0,0.0
3910,2020,4,17,16,32.0,8.0,0.0
3911,2020,4,17,17,32.0,6.0,0.0
3912,2020,4,17,18,32.0,7.0,0.0
3913,2020,4,17,19,32.0,7.0,0.0
3914,2020,4,17,20,31.0,6.0,0.0
3916,2020,4,17,21,31.0,6.0,0.0
3917,2020,4,17,22,32.0,10.0,0.0
3918,2020,4,17,23,31.0,10.0,0.0
3920,2020,4,18,0,31.0,11.0,0.0
3921,2020,4,18,1,31.0,9.0,0.0
3922,2020,4,18,2,31.0,9.0,0.0
3924,2020,4,18,3,31.0,8.0,0.0
3925,2020,4,18,4,31.0,8.0,0.0
3926,2020,4,18,5,31.0,8.0,0.0
3927,2020,4,18,6,31.0,11.0,0.0
3928,2020,4,18,7,32.0,9.0,0.0
3929,2020,4,18,8,32.0,13.0,0.0
3931,2020,4,18,9,33.0,14.0,0.0
3932,2020,4,18,10,31.0,22.0,0.0
3933,2020,4,18,11,31.0,20.0,0.0
3934,2020,4,18,12,32.0,22.0,0.0
3935,2020,4,18,13,29.0,22.0,0.0
3936,2020,4,18,14,30.0,21.0,0.0
3938,2020,4,18,15,31.0,20.0,0.0
3939,2020,4,18,16,30.0,24.0,0.0
3940,2020,4,18,17,31.0,23.0,0.0
3941,2020,4,18,18,32.0,20.0,0.0
3942,2020,4,18,19,32.0,14.0,0.0
3943,2020,4,18,20,33.0,13.0,0.0
3945,2020,4,18,21,33.0,15.0,0.0
3946,2020,4,18,22,33.0,16.0,0.0
3947,2020,4,18,23,33.0,14.0,0.0
3949,2020,4,19,0,32.0,13.0,0.0
3950,2020,4,19,1,33.0,13.0,0.0
3951,2020,4,19,2,33.0,10.0,0.0
3953,2020,4,19,3,33.0,10.0,0.0
3954,2020,4,19,4,33.0,10.0,0.0
3955,2020,4,19,5,34.0,11.0,0.0
3956,2020,4,19,6,36.0,8.0,0.0
3957,2020,4,19,7,36.0,8.0,0.0
3958,2020,4,19,8,35.0,7.0,0.0
3960,2020,4,19,9,32.0,13.0,0.0
3961,2020,4,19,10,29.0,13.0,0.0
3962,2020,4,19,11,27.0,18.0,0.0
3963,2020,4,19,12,33.0,5.0,0.0
3964,2020,4,19,13,33.0,16.0,0.0
3965,2020,4,19,14,35.0,20.0,0.0
3967,2020,4,19,15,35.0,15.0,0.0
3968,2020,4,19,16,33.0,14.0,0.0
3969,2020,4,19,17,33.0,11.0,0.0
3970,2020,4,19,18,31.0,8.0,0.0
3971,2020,4,19,19,31.0,7.0,0.0
3972,2020,4,19,20,30.0,6.0,0.0
3974,2020,4,19,21,30.0,5.0,0.0
3975,2020,4,19,22,29.0,3.0,0.0
3976,2020,4,19,23,29.0,0.0,0.0
3978,2020,4,20,0,30.0,0.0,0.0
3979,2020,4,20,1,30.0,0.0,0.0
3980,2020,4,20,2,32.0,5.0,0.0
3982,2020,4,20,3,32.0,3.0,0.0
3983,2020,4,20,4,31.0,0.0,0.0
3984,2020,4,20,5,32.0,0.0,0.0
3985,2020,4,20,6,33.0,5.0,0.0
3986,2020,4,20,7,30.0,9.0,0.0
3987,2020,4,20,8,30.0,14.0,0.0
3989,2020,4,20,9,27.0,11.0,0.0
3990,2020,4,20,10,24.0,16.0,0.0
3991,2020,4,20,11,26.0,16.0,0.0
3992,2020,4,20,12,30.0,20.0,0.0
3993,2020,4,20,13,30.0,23.0,0.0
3994,2020,4,20,14,32.0,20.0,0.0
3996,2020,4,20,15,34.0,24.0,0.0
3997,2020,4,20,16,38.0,16.0,0.0
3998,2020,4,20,17,38.0,14.0,0.0
3999,2020,4,20,18,38.0,16.0,0.0
4000,2020,4,20,19,41.0,22.0,0.01
4001,2020,4,20,20,43.0,10.0,0.0
4003,2020,4,20,21,44.0,15.0,0.02
4004,2020,4,20,22,42.0,20.0,0.0
4005,2020,4,20,23,38.0,14.0,0.0
4007,2020,4,21,0,35.0,17.0,0.0
4008,2020,4,21,1,29.0,18.0,0.0
4009,2020,4,21,2,19.0,17.0,0.0
4011,2020,4,21,3,12.0,18.0,0.0
4012,2020,4,21,4,12.0,14.0,0.0
4013,2020,4,21,5,13.0,17.0,0.0
4014,2020,4,21,6,12.0,16.0,0.0
4015,2020,4,21,7,11.0,17.0,0.0
4016,2020,4,21,8,12.0,14.0,0.0
4018,2020,4,21,9,14.0,16.0,0.0
4019,2020,4,21,10,14.0,20.0,0.0
4020,2020,4,21,11,13.0,16.0,0.0
4021,2020,4,21,12,15.0,22.0,0.0
4022,2020,4,21,13,13.0,16.0,0.0
4023,2020,4,21,14,15.0,17.0,0.0
4025,2020,4,21,15,13.0,16.0,0.0
4026,2020,4,21,16,12.0,16.0,0.0
4028,2020,4,21,17,23.0,16.0,0.0
4029,2020,4,21,18,23.0,11.0,0.0
4030,2020,4,21,19,23.0,8.0,0.0
4031,2020,4,21,20,22.0,7.0,0.0
4033,2020,4,21,21,23.0,5.0,0.0
4034,2020,4,21,22,23.0,6.0,0.0
4035,2020,4,21,23,23.0,6.0,0.0
4037,2020,4,22,0,15.0,7.0,0.0
4038,2020,4,22,1,15.0,8.0,0.0
4039,2020,4,22,2,15.0,8.0,0.0
4041,2020,4,22,3,16.0,5.0,0.0
4042,2020,4,22,4,18.0,9.0,0.0
4043,2020,4,22,5,20.0,10.0,0.0
4044,2020,4,22,6,20.0,6.0,0.0
4045,2020,4,22,7,25.0,11.0,0.0
4046,2020,4,22,8,27.0,8.0,0.0
4048,2020,4,22,9,29.0,6.0,0.0
4049,2020,4,22,10,29.0,9.0,0.0
4050,2020,4,22,11,31.0,9.0,0.0
4051,2020,4,22,12,32.0,6.0,0.0
4052,2020,4,22,13,41.0,6.0,0.0
4053,2020,4,22,14,43.0,5.0,0.0
4055,2020,4,22,15,45.0,0.0,0.01
4056,2020,4,22,16,45.0,5.0,0.0
4057,2020,4,22,17,48.0,9.0,0.0
4058,2020,4,22,18,43.0,11.0,0.0
4059,2020,4,22,19,41.0,3.0,0.0
4060,2020,4,22,20,41.0,10.0,0.0
4062,2020,4,22,21,41.0,8.0,0.0
4063,2020,4,22,22,40.0,6.0,0.0
4064,2020,4,22,23,40.0,3.0,0.0
4066,2020,4,23,0,41.0,6.0,0.0
4067,2020,4,23,1,41.0,5.0,0.0
4068,2020,4,23,2,41.0,13.0,0.0
4070,2020,4,23,3,40.0,3.0,0.0
4071,2020,4,23,4,41.0,3.0,0.0
4072,2020,4,23,5,42.0,5.0,0.0
4073,2020,4,23,6,43.0,6.0,0.0
4074,2020,4,23,7,44.0,0.0,0.0
4075,2020,4,23,8,46.0,0.0,0.0
4078,2020,4,23,9,47.0,0.0,0.0
4079,2020,4,23,10,48.0,0.0,0.0
4080,2020,4,23,11,50.0,11.0,0.0
4081,2020,4,23,12,46.0,8.0,0.0
4083,2020,4,23,13,44.0,6.0,0.0
4085,2020,4,23,14,44.0,8.0,0.0
4087,2020,4,23,15,45.0,6.0,0.0
4090,2020,4,23,16,42.0,11.0,0.0
4091,2020,4,23,17,44.0,13.0,0.0
4092,2020,4,23,18,42.0,9.0,0.0
4093,2020,4,23,19,42.0,13.0,0.0
4095,2020,4,23,20,42.0,11.0,0.0
4097,2020,4,23,21,42.0,8.0,0.0
4098,2020,4,23,22,42.0,8.0,0.0
4099,2020,4,23,23,42.0,10.0,0.0
4101,2020,4,24,0,42.0,11.0,0.0
4102,2020,4,24,1,41.0,10.0,0.0
4104,2020,4,24,2,42.0,10.0,0.0
4106,2020,4,24,3,42.0,11.0,0.0
4107,2020,4,24,4,42.0,7.0,0.0
4108,2020,4,24,5,41.0,8.0,0.0
4109,2020,4,24,6,41.0,9.0,0.0
4111,2020,4,24,7,41.0,9.0,0.0
4112,2020,4,24,8,41.0,7.0,0.0
4114,2020,4,24,9,41.0,6.0,0.0
4116,2020,4,24,10,41.0,8.0,0.0
4118,2020,4,24,11,41.0,10.0,0.0
4119,2020,4,24,12,40.0,6.0,0.0
4120,2020,4,24,13,40.0,8.0,0.0
4121,2020,4,24,14,39.0,9.0,0.0
4123,2020,4,24,15,39.0,8.0,0.0
4124,2020,4,24,16,38.0,10.0,0.0
4125,2020,4,24,17,37.0,11.0,0.0
4126,2020,4,24,18,37.0,11.0,0.0
4127,2020,4,24,19,38.0,10.0,0.0
4129,2020,4,24,20,38.0,8.0,0.0
4131,2020,4,24,21,38.0,9.0,0.0
4132,2020,4,24,22,37.0,7.0,0.0
4133,2020,4,24,23,37.0,7.0,0.0
4135,2020,4,25,0,36.0,8.0,0.0
4136,2020,4,25,1,37.0,5.0,0.0
4137,2020,4,25,2,38.0,6.0,0.0
4139,2020,4,25,3,40.0,6.0,0.0
4141,2020,4,25,4,42.0,7.0,0.01
4142,2020,4,25,5,42.0,9.0,0.11
4144,2020,4,25,6,42.0,11.0,0.1
4147,2020,4,25,7,43.0,15.0,0.04
4150,2020,4,25,8,44.0,13.0,0.01
4152,2020,4,25,9,44.0,15.0,0.01
4153,2020,4,25,10,44.0,13.0,0.03
4155,2020,4,25,11,43.0,14.0,0.0
4156,2020,4,25,12,41.0,18.0,0.02
4157,2020,4,25,13,40.0,15.0,0.03
4159,2020,4,25,14,39.0,22.0,0.04
4161,2020,4,25,15,40.0,15.0,0.05
4162,2020,4,25,16,40.0,13.0,0.04
4163,2020,4,25,17,40.0,16.0,0.03
4164,2020,4,25,18,40.0,13.0,0.02
4165,2020,4,25,19,39.0,13.0,0.02
4166,2020,4,25,20,38.0,9.0,0.01
4168,2020,4,25,21,37.0,9.0,0.0
4169,2020,4,25,22,37.0,9.0,0.0
4170,2020,4,25,23,37.0,8.0,0.0
4172,2020,4,26,0,38.0,8.0,0.0
4173,2020,4,26,1,38.0,9.0,0.0
4174,2020,4,26,2,38.0,8.0,0.0
4176,2020,4,26,3,37.0,9.0,0.0
4177,2020,4,26,4,35.0,10.0,0.0
4178,2020,4,26,5,35.0,11.0,0.0
4179,2020,4,26,6,35.0,11.0,0.0
4180,2020,4,26,7,32.0,15.0,0.0
4181,2020,4,26,8,31.0,16.0,0.0
4183,2020,4,26,9,30.0,11.0,0.0
4184,2020,4,26,10,31.0,14.0,0.0
4185,2020,4,26,11,31.0,16.0,0.0
4186,2020,4,26,12,31.0,18.0,0.0
4187,2020,4,26,13,31.0,15.0,0.0
4188,2020,4,26,14,30.0,18.0,0.0
4190,2020,4,26,15,30.0,15.0,0.0
4191,2020,4,26,16,28.0,14.0,0.0
4192,2020,4,26,17,23.0,11.0,0.0
4193,2020,4,26,18,29.0,9.0,0.0
4194,2020,4,26,19,28.0,7.0,0.0
4195,2020,4,26,20,27.0,3.0,0.0
4197,2020,4,26,21,27.0,0.0,0.0
4198,2020,4,26,22,27.0,0.0,0.0
4199,2020,4,26,23,29.0,5.0,0.0
4201,2020,4,27,0,31.0,3.0,0.0
4202,2020,4,27,1,31.0,0.0,0.0
4203,2020,4,27,2,32.0,0.0,0.0
4205,2020,4,27,3,32.0,0.0,0.0
4206,2020,4,27,4,32.0,6.0,0.0
4207,2020,4,27,5,30.0,7.0,0.0
4208,2020,4,27,6,27.0,7.0,0.0
4209,2020,4,27,7,30.0,14.0,0.0
4210,2020,4,27,8,35.0,15.0,0.0
4212,2020,4,27,9,38.0,18.0,0.0
4213,2020,4,27,10,40.0,18.0,0.0
4214,2020,4,27,11,36.0,22.0,0.0
4215,2020,4,27,12,36.0,15.0,0.0
4216,2020,4,27,13,36.0,18.0,0.0
4217,2020,4,27,14,41.0,18.0,0.01
4219,2020,4,27,15,43.0,14.0,0.0
4220,2020,4,27,16,50.0,9.0,0.02
4221,2020,4,27,17,50.0,6.0,0.01
4222,2020,4,27,18,50.0,3.0,0.0
4223,2020,4,27,19,51.0,6.0,0.0
4225,2020,4,27,20,54.0,13.0,0.18
4230,2020,4,27,21,56.0,6.0,0.31
4231,2020,4,27,22,55.0,6.0,0.0
4232,2020,4,27,23,56.0,8.0,0.0
4234,2020,4,28,0,55.0,5.0,0.01
4235,2020,4,28,1,55.0,9.0,0.0
4236,2020,4,28,2,55.0,11.0,0.0
4238,2020,4,28,3,54.0,5.0,0.0
4239,2020,4,28,4,54.0,7.0,0.0
4240,2020,4,28,5,54.0,6.0,0.0
4241,2020,4,28,6,55.0,6.0,0.0
4242,2020,4,28,7,55.0,8.0,0.0
4243,2020,4,28,8,56.0,7.0,0.0
4245,2020,4,28,9,56.0,6.0,0.0
4246,2020,4,28,10,55.0,7.0,0.0
4247,2020,4,28,11,55.0,13.0,0.0
4248,2020,4,28,12,55.0,7.0,0.0
4249,2020,4,28,13,55.0,15.0,0.0
4250,2020,4,28,14,55.0,18.0,0.0
4252,2020,4,28,15,54.0,15.0,0.0
4254,2020,4,28,16,56.0,13.0,0.07
4261,2020,4,28,17,62.0,13.0,0.4
4262,2020,4,28,18,62.0,13.0,0.01
4263,2020,4,28,19,60.0,14.0,0.01
4264,2020,4,28,20,58.0,9.0,0.0
4266,2020,4,28,21,59.0,8.0,0.0
4268,2020,4,28,22,59.0,3.0,0.04
4270,2020,4,28,23,60.0,3.0,0.02
4275,2020,4,29,0,60.0,10.0,0.0
4277,2020,4,29,1,59.0,14.0,0.0
4279,2020,4,29,2,59.0,11.0,0.04
4281,2020,4,29,3,59.0,9.0,0.06
4283,2020,4,29,4,56.0,9.0,0.17
4285,2020,4,29,5,55.0,7.0,0.18
4287,2020,4,29,6,53.0,7.0,0.1
4290,2020,4,29,7,52.0,8.0,0.11
4293,2020,4,29,8,53.0,10.0,0.18
4297,2020,4,29,9,53.0,14.0,0.07
4298,2020,4,29,10,54.0,8.0,0.02
4299,2020,4,29,11,53.0,16.0,0.09
4301,2020,4,29,12,52.0,17.0,0.05
4304,2020,4,29,13,50.0,10.0,0.09
4307,2020,4,29,14,48.0,9.0,0.12
4310,2020,4,29,15,48.0,7.0,0.17
4313,2020,4,29,16,47.0,24.0,0.12
4315,2020,4,29,17,47.0,8.0,0.04
4317,2020,4,29,18,43.0,21.0,0.01
4319,2020,4,29,19,42.0,22.0,0.06
4320,2020,4,29,20,41.0,16.0,0.07
4322,2020,4,29,21,41.0,22.0,0.08
4323,2020,4,29,22,40.0,18.0,0.09
4324,2020,4,29,23,40.0,18.0,0.05
4328,2020,4,30,0,41.0,17.0,0.02
4329,2020,4,30,1,39.0,22.0,0.01
4330,2020,4,30,2,39.0,22.0,0.01
4332,2020,4,30,3,40.0,16.0,0.01
4333,2020,4,30,4,39.0,23.0,0.02
4334,2020,4,30,5,39.0,15.0,0.01
4335,2020,4,30,6,40.0,17.0,0.0
4336,2020,4,30,7,41.0,13.0,0.0
4337,2020,4,30,8,41.0,13.0,0.0
4339,2020,4,30,9,40.0,16.0,0.0
4340,2020,4,30,10,40.0,14.0,0.0
4341,2020,4,30,11,40.0,18.0,0.0
4344,2020,4,30,12,42.0,9.0,0.0
4346,2020,4,30,13,41.0,14.0,0.0
4347,2020,4,30,14,41.0,15.0,0.0
4349,2020,4,30,15,41.0,14.0,0.0
4350,2020,4,30,16,40.0,11.0,0.0
4351,2020,4,30,17,39.0,10.0,0.0
4352,2020,4,30,18,37.0,8.0,0.0
4353,2020,4,30,19,36.0,7.0,0.0
4354,2020,4,30,20,36.0,6.0,0.0
4356,2020,4,30,21,36.0,6.0,0.0
4357,2020,4,30,22,35.0,7.0,0.0
4358,2020,4,30,23,36.0,0.0,0.0
4361,2020,5,1,0,35.0,0.0,0.0
4362,2020,5,1,1,35.0,0.0,0.0
4363,2020,5,1,2,36.0,0.0,0.0
4365,2020,5,1,3,37.0,0.0,0.0
4366,2020,5,1,4,36.0,0.0,0.0
4367,2020,5,1,5,38.0,0.0,0.0
4368,2020,5,1,6,37.0,5.0,0.0
4369,2020,5,1,7,34.0,0.0,0.0
4370,2020,5,1,8,32.0,0.0,0.0
4372,2020,5,1,9,31.0,5.0,0.0
4373,2020,5,1,10,32.0,5.0,0.0
4374,2020,5,1,11,32.0,6.0,0.0
4375,2020,5,1,12,34.0,8.0,0.0
4376,2020,5,1,13,34.0,7.0,0.0
4377,2020,5,1,14,39.0,8.0,0.0
4379,2020,5,1,15,33.0,10.0,0.0
4380,2020,5,1,16,35.0,10.0,0.0
4381,2020,5,1,17,37.0,6.0,0.0
4382,2020,5,1,18,39.0,8.0,0.0
4383,2020,5,1,19,40.0,7.0,0.0
4384,2020,5,1,20,42.0,5.0,0.0
4386,2020,5,1,21,41.0,8.0,0.0
4387,2020,5,1,22,41.0,8.0,0.0
4388,2020,5,1,23,40.0,9.0,0.0
4390,2020,5,2,0,41.0,11.0,0.0
4391,2020,5,2,1,42.0,11.0,0.0
4392,2020,5,2,2,43.0,13.0,0.0
4394,2020,5,2,3,45.0,8.0,0.0
4395,2020,5,2,4,46.0,9.0,0.0
4396,2020,5,2,5,48.0,10.0,0.0
4397,2020,5,2,6,50.0,14.0,0.0
4398,2020,5,2,7,52.0,14.0,0.0
4399,2020,5,2,8,53.0,11.0,0.0
4401,2020,5,2,9,54.0,10.0,0.0
4402,2020,5,2,10,54.0,11.0,0.0
4403,2020,5,2,11,52.0,15.0,0.0
4404,2020,5,2,12,51.0,18.0,0.0
4405,2020,5,2,13,51.0,18.0,0.0
4406,2020,5,2,14,47.0,13.0,0.0
4408,2020,5,2,15,42.0,17.0,0.0
4409,2020,5,2,16,43.0,17.0,0.0
4410,2020,5,2,17,45.0,15.0,0.0
4411,2020,5,2,18,45.0,9.0,0.0
4412,2020,5,2,19,45.0,6.0,0.0
4413,2020,5,2,20,46.0,8.0,0.0
4415,2020,5,2,21,47.0,10.0,0.0
4416,2020,5,2,22,47.0,10.0,0.0
4417,2020,5,2,23,46.0,9.0,0.0
4419,2020,5,3,0,46.0,8.0,0.0
4420,2020,5,3,1,42.0,8.0,0.0
4421,2020,5,3,2,41.0,7.0,0.0
4423,2020,5,3,3,40.0,7.0,0.0
4424,2020,5,3,4,39.0,8.0,0.0
4425,2020,5,3,5,37.0,10.0,0.0
4426,2020,5,3,6,35.0,8.0,0.0
4427,2020,5,3,7,36.0,10.0,0.0
4428,2020,5,3,8,34.0,11.0,0.0
4430,2020,5,3,9,33.0,14.0,0.0
4431,2020,5,3,10,36.0,5.0,0.0
4432,2020,5,3,11,37.0,10.0,0.0
4433,2020,5,3,12,34.0,3.0,0.0
4434,2020,5,3,13,32.0,9.0,0.0
4435,2020,5,3,14,34.0,7.0,0.0
4437,2020,5,3,15,34.0,15.0,0.0
4438,2020,5,3,16,34.0,14.0,0.0
4439,2020,5,3,17,34.0,14.0,0.0
4440,2020,5,3,18,31.0,11.0,0.0
4441,2020,5,3,19,33.0,5.0,0.0
4442,2020,5,3,20,34.0,20.0,0.0
4444,2020,5,3,21,32.0,16.0,0.0
4445,2020,5,3,22,31.0,15.0,0.0
4446,2020,5,3,23,32.0,16.0,0.0
4448,2020,5,4,0,31.0,15.0,0.0
4449,2020,5,4,1,31.0,14.0,0.0
4450,2020,5,4,2,31.0,16.0,0.0
4452,2020,5,4,3,34.0,11.0,0.0
4453,2020,5,4,4,32.0,15.0,0.0
4454,2020,5,4,5,34.0,14.0,0.0
4456,2020,5,4,6,34.0,13.0,0.0
4457,2020,5,4,7,34.0,20.0,0.0
4458,2020,5,4,8,34.0,18.0,0.0
4460,2020,5,4,9,34.0,17.0,0.0
4462,2020,5,4,10,35.0,22.0,0.0
4463,2020,5,4,11,35.0,14.0,0.0
4464,2020,5,4,12,35.0,17.0,0.0
4465,2020,5,4,13,35.0,14.0,0.0
4466,2020,5,4,14,35.0,15.0,0.0
4468,2020,5,4,15,35.0,6.0,0.0
4469,2020,5,4,16,35.0,15.0,0.0
4470,2020,5,4,17,36.0,16.0,0.0
4471,2020,5,4,18,36.0,16.0,0.0
4472,2020,5,4,19,36.0,13.0,0.0
4473,2020,5,4,20,36.0,10.0,0.0
4475,2020,5,4,21,35.0,13.0,0.0
4476,2020,5,4,22,34.0,11.0,0.0
4477,2020,5,4,23,35.0,9.0,0.0
4479,2020,5,5,0,36.0,7.0,0.0
4480,2020,5,5,1,38.0,0.0,0.01
4481,2020,5,5,2,40.0,8.0,0.02
4483,2020,5,5,3,41.0,7.0,0.01
4484,2020,5,5,4,43.0,6.0,0.01
4485,2020,5,5,5,43.0,5.0,0.01
4486,2020,5,5,6,45.0,8.0,0.01
4487,2020,5,5,7,44.0,13.0,0.02
4488,2020,5,5,8,41.0,14.0,0.04
4490,2020,5,5,9,36.0,15.0,0.02
4491,2020,5,5,10,40.0,10.0,0.04
4492,2020,5,5,11,40.0,13.0,0.01
4493,2020,5,5,12,38.0,13.0,0.0
4494,2020,5,5,13,39.0,8.0,0.03
4495,2020,5,5,14,39.0,10.0,0.0
4497,2020,5,5,15,32.0,9.0,0.0
4498,2020,5,5,16,29.0,14.0,0.0
4499,2020,5,5,17,31.0,10.0,0.0
4500,2020,5,5,18,32.0,13.0,0.0
4501,2020,5,5,19,30.0,8.0,0.0
4502,2020,5,5,20,30.0,8.0,0.0
4504,2020,5,5,21,28.0,5.0,0.0
4505,2020,5,5,22,26.0,8.0,0.0
4506,2020,5,5,23,25.0,7.0,0.0
4508,2020,5,6,0,24.0,7.0,0.0
4509,2020,5,6,1,22.0,8.0,0.0
4510,2020,5,6,2,23.0,6.0,0.0
4512,2020,5,6,3,25.0,5.0,0.0
